date,market_id,metric_name,primary_value,comparison_value,volume,defect_rate_pct,automation_minutes_saved,quality_score,priority_score
2026-02-05,MKT-NYC,rider_referral_roi,1.233,1.104,70,2.76,24,97,93
2026-02-05,MKT-NYC,vehicle_exterior_roi,-0.073,-0.199,69,2.68,80,89,77
2026-02-05,MKT-NYC,in_vehicle_roi,3.089,2.97,119,2.56,27,83,35
2026-02-05,MKT-NYC,welcome_drip_roi,0.529,0.57,4,2.19,72,89,70
2026-02-05,MKT-NYC,winback_drip_roi,0.317,0.302,4,2.04,71,82,41
2026-02-05,MKT-MIA,paid_search_roi,-0.042,0.012,137,3.34,34,96,95
2026-02-05,MKT-MIA,paid_social_roi,-0.453,-0.48,81,3.49,65,85,41
2026-02-05,MKT-MIA,organic_social_roi,-0.244,-0.381,11,2.88,29,97,43
2026-02-05,MKT-MIA,driver_referral_roi,0.354,0.179,50,3.55,21,95,37
2026-02-05,MKT-MIA,rider_referral_roi,1.072,1.018,50,2.88,63,97,94
2026-02-05,MKT-MIA,vehicle_exterior_roi,2.608,2.493,439,3.44,49,98,91
2026-02-05,MKT-MIA,in_vehicle_roi,1.059,1.118,137,3.64,25,95,73
2026-02-05,MKT-MIA,welcome_drip_roi,2.661,2.764,20,3.46,45,93,93
2026-02-05,MKT-MIA,winback_drip_roi,2.849,2.994,11,3.19,69,95,78
2026-02-05,MKT-HOU,paid_search_roi,0.287,0.305,473,3.47,15,88,52
2026-02-05,MKT-HOU,paid_social_roi,1.367,1.469,721,3.96,53,96,41
2026-02-05,MKT-HOU,organic_social_roi,1.005,0.829,24,4.22,44,83,94
2026-02-05,MKT-HOU,driver_referral_roi,1.619,1.698,100,4.04,64,89,93
2026-02-05,MKT-HOU,rider_referral_roi,1.757,1.871,80,4.1,31,87,82
2026-02-05,MKT-HOU,vehicle_exterior_roi,-0.697,-0.499,43,3.88,27,83,44
2026-02-05,MKT-HOU,in_vehicle_roi,2.07,2.006,170,3.49,48,98,49
2026-02-05,MKT-HOU,welcome_drip_roi,0.269,0.045,7,4.08,50,93,53
2026-02-05,MKT-HOU,winback_drip_roi,1.958,2.103,9,3.76,38,89,37
2026-02-05,MKT-DFW,paid_search_roi,0.172,0.36,273,4.18,55,98,86
2026-02-05,MKT-DFW,paid_social_roi,-0.368,-0.248,108,4.62,76,82,75
2026-02-05,MKT-DFW,organic_social_roi,-0.649,-0.847,2,4.55,63,84,82
2026-02-05,MKT-DFW,driver_referral_roi,-0.522,-0.356,14,4.49,41,95,59
2026-02-05,MKT-DFW,rider_referral_roi,0.08,-0.017,41,4.42,13,84,57
2026-02-05,MKT-DFW,vehicle_exterior_roi,0.101,0.112,121,4.33,68,87,69
2026-02-05,MKT-DFW,in_vehicle_roi,0.23,0.104,52,4.58,55,82,70
2026-02-05,MKT-DFW,welcome_drip_roi,-0.797,-0.698,2,4.41,52,88,61
2026-02-05,MKT-DFW,winback_drip_roi,-0.704,-0.776,3,3.72,78,96,76
2026-02-05,MKT-ATL,paid_search_roi,-0.249,-0.22,118,4.59,38,85,53
2026-02-05,MKT-ATL,paid_social_roi,-0.494,-0.367,97,4.48,48,95,45
2026-02-05,MKT-ATL,organic_social_roi,-0.554,-0.68,3,4.25,69,96,63
2026-02-05,MKT-ATL,driver_referral_roi,-0.004,-0.201,44,4.81,33,90,81
2026-02-05,MKT-ATL,rider_referral_roi,2.522,2.353,47,4.13,12,90,69
2026-02-05,MKT-ATL,vehicle_exterior_roi,0.859,0.919,191,4.38,73,84,60
2026-02-05,MKT-ATL,in_vehicle_roi,1.291,1.244,141,4.36,30,86,82
2026-02-05,MKT-ATL,welcome_drip_roi,-0.527,-0.648,5,4.43,54,94,65
2026-02-05,MKT-ATL,winback_drip_roi,-0.357,-0.288,3,4.66,77,87,59
2026-02-05,MKT-GSO,paid_search_roi,-0.142,-0.049,106,2.91,52,97,85
2026-02-05,MKT-GSO,paid_social_roi,-0.558,-0.493,59,2.65,28,93,73
2026-02-05,MKT-GSO,organic_social_roi,-1.0,-1.084,1,3.15,60,82,50
2026-02-05,MKT-GSO,driver_referral_roi,-0.405,-0.285,5,3.42,74,94,73
2026-02-05,MKT-GSO,rider_referral_roi,0.994,0.968,16,2.98,36,95,73
2026-02-05,MKT-GSO,vehicle_exterior_roi,0.45,0.485,62,2.95,16,89,59
2026-02-05,MKT-GSO,in_vehicle_roi,-0.621,-0.712,12,2.68,12,98,83
2026-02-05,MKT-GSO,welcome_drip_roi,-1.0,-1.126,1,2.93,61,93,90
2026-02-05,MKT-GSO,winback_drip_roi,-1.0,-1.186,1,3.41,20,95,43
2026-02-06,MKT-DC,paid_search_roi,0.687,0.796,140,1.13,8,98,42
2026-02-06,MKT-DC,paid_social_roi,0.414,0.302,269,0.67,76,95,71
2026-02-06,MKT-DC,organic_social_roi,1.531,1.645,15,0.98,69,90,54
2026-02-06,MKT-DC,driver_referral_roi,0.86,0.684,62,1.37,20,88,67
2026-02-06,MKT-DC,rider_referral_roi,2.675,2.57,142,1.22,26,97,94
2026-02-06,MKT-DC,vehicle_exterior_roi,-0.458,-0.73,81,1.03,74,91,80
2026-02-06,MKT-DC,in_vehicle_roi,0.649,0.402,121,0.93,32,83,85
2026-02-06,MKT-DC,welcome_drip_roi,-0.198,-0.074,6,1.41,59,93,77
2026-02-06,MKT-DC,winback_drip_roi,-0.133,-0.282,3,0.98,52,93,87
2026-02-06,MKT-BAL,paid_search_roi,0.208,0.165,189,1.39,72,91,56
2026-02-06,MKT-BAL,paid_social_roi,4.658,4.394,408,1.4,39,92,84
2026-02-06,MKT-BAL,organic_social_roi,1.102,0.924,19,1.05,37,92,61
2026-02-06,MKT-BAL,driver_referral_roi,-0.261,-0.455,22,0.91,30,97,55
2026-02-06,MKT-BAL,rider_referral_roi,0.685,0.531,39,1.07,38,90,48
2026-02-06,MKT-BAL,vehicle_exterior_roi,-0.095,-0.219,64,1.5,8,83,89
2026-02-06,MKT-BAL,in_vehicle_roi,1.135,1.247,118,1.6,73,90,60
2026-02-06,MKT-BAL,welcome_drip_roi,-0.127,-0.094,4,1.69,30,96,42
2026-02-06,MKT-BAL,winback_drip_roi,0.355,0.261,7,1.09,78,90,50
2026-02-06,MKT-NYC,paid_search_roi,0.74,0.761,144,2.77,43,96,46
2026-02-06,MKT-NYC,paid_social_roi,-0.021,-0.028,151,2.3,26,86,65
2026-02-06,MKT-NYC,organic_social_roi,-0.159,-0.336,3,2.22,79,83,60
2026-02-06,MKT-NYC,driver_referral_roi,0.594,0.634,14,2.28,79,90,57
2026-02-06,MKT-NYC,rider_referral_roi,0.997,0.939,14,2.9,44,93,55
2026-02-06,MKT-NYC,vehicle_exterior_roi,1.97,1.711,242,2.78,51,95,75
2026-02-06,MKT-NYC,in_vehicle_roi,1.234,1.294,129,2.18,58,90,91
2026-02-06,MKT-NYC,welcome_drip_roi,4.104,3.894,22,2.04,38,90,95
2026-02-06,MKT-NYC,winback_drip_roi,-1.0,-1.17,1,2.44,18,85,51
2026-02-06,MKT-MIA,paid_search_roi,0.151,0.051,293,2.96,29,82,37
2026-02-06,MKT-MIA,paid_social_roi,2.875,2.812,647,2.97,77,87,72
2026-02-06,MKT-MIA,organic_social_roi,0.946,0.709,19,3.31,37,84,63
2026-02-06,MKT-MIA,driver_referral_roi,0.201,0.236,26,3.3,9,97,95
2026-02-06,MKT-MIA,rider_referral_roi,2.059,2.168,105,3.72,63,94,50
2026-02-06,MKT-MIA,vehicle_exterior_roi,1.323,1.275,206,3.63,42,91,76
2026-02-06,MKT-MIA,in_vehicle_roi,-0.272,-0.291,95,3.29,70,88,55
2026-02-06,MKT-MIA,welcome_drip_roi,0.305,0.295,4,2.84,19,86,35
2026-02-06,MKT-MIA,winback_drip_roi,0.541,0.726,9,2.91,26,83,52
2026-02-06,MKT-HOU,paid_search_roi,-0.107,0.087,256,4.39,39,94,84
2026-02-06,MKT-HOU,paid_social_roi,0.345,0.445,295,3.81,47,92,45
2026-02-06,MKT-HOU,organic_social_roi,0.297,0.324,16,3.47,35,85,50
2026-02-06,MKT-HOU,driver_referral_roi,-0.414,-0.234,22,4.2,68,86,58
2026-02-06,MKT-HOU,rider_referral_roi,0.666,0.837,21,3.77,27,85,43
2026-02-06,MKT-HOU,vehicle_exterior_roi,1.954,2.061,308,4.11,53,86,51
2026-02-06,MKT-HOU,in_vehicle_roi,0.091,0.124,45,4.15,43,87,39
2026-02-06,MKT-HOU,welcome_drip_roi,-0.745,-0.727,4,3.6,10,93,84
2026-02-06,MKT-HOU,winback_drip_roi,-1.0,-1.168,2,3.57,44,92,61
2026-02-06,MKT-DFW,paid_search_roi,-0.542,-0.357,86,3.77,32,85,37
2026-02-06,MKT-DFW,paid_social_roi,0.119,0.213,265,4.38,9,88,76
2026-02-06,MKT-DFW,organic_social_roi,0.777,0.549,17,4.49,15,90,68
2026-02-06,MKT-DFW,driver_referral_roi,0.5,0.589,22,4.05,32,98,77
2026-02-06,MKT-DFW,rider_referral_roi,2.055,1.978,65,4.34,62,85,45
2026-02-06,MKT-DFW,vehicle_exterior_roi,-0.095,-0.065,120,3.98,49,93,61
2026-02-06,MKT-DFW,in_vehicle_roi,1.016,0.952,188,4.41,54,96,63
2026-02-06,MKT-DFW,welcome_drip_roi,-1.0,-0.803,1,4.65,35,92,36
2026-02-06,MKT-DFW,winback_drip_roi,0.233,0.358,8,3.93,39,89,51
2026-02-06,MKT-ATL,paid_search_roi,-0.352,-0.384,220,4.4,20,91,37
2026-02-06,MKT-ATL,paid_social_roi,0.775,0.767,427,4.85,23,89,82
2026-02-06,MKT-ATL,organic_social_roi,0.372,0.419,22,4.48,49,98,79
2026-02-06,MKT-ATL,driver_referral_roi,1.228,1.385,45,4.35,58,86,43
2026-02-06,MKT-ATL,rider_referral_roi,-0.527,-0.698,21,4.05,25,97,70
2026-02-06,MKT-ATL,vehicle_exterior_roi,0.375,0.541,103,4.69,49,84,42
2026-02-06,MKT-ATL,in_vehicle_roi,0.053,0.171,75,4.27,64,86,63
2026-02-06,MKT-ATL,welcome_drip_roi,0.147,-0.008,3,4.16,26,91,35
2026-02-06,MKT-ATL,winback_drip_roi,-0.628,-0.525,3,4.44,41,97,74
2026-02-06,MKT-GSO,paid_search_roi,0.866,0.943,199,2.56,33,90,38
2026-02-06,MKT-GSO,paid_social_roi,-0.591,-0.806,35,2.52,57,89,59
2026-02-06,MKT-GSO,organic_social_roi,-0.726,-0.766,2,2.96,10,83,50
2026-02-06,MKT-GSO,driver_referral_roi,-0.463,-0.376,10,3.48,72,90,86
2026-02-06,MKT-GSO,rider_referral_roi,0.592,0.658,20,2.65,58,86,40
2026-02-06,MKT-GSO,vehicle_exterior_roi,0.294,0.421,152,3.47,50,96,69
2026-02-06,MKT-GSO,in_vehicle_roi,-0.504,-0.642,11,3.02,25,95,93
2026-02-06,MKT-GSO,welcome_drip_roi,-1.0,-0.888,1,3.34,26,82,83
2026-02-06,MKT-GSO,winback_drip_roi,-0.239,-0.487,2,2.77,32,85,43
2026-02-07,MKT-DC,paid_search_roi,1.397,1.486,185,0.44,18,97,43
2026-02-07,MKT-DC,paid_social_roi,1.653,1.774,429,0.64,60,82,94
2026-02-07,MKT-DC,organic_social_roi,-0.139,-0.397,7,0.86,70,92,90
2026-02-07,MKT-DC,driver_referral_roi,4.311,4.322,120,1.36,76,98,76
2026-02-07,MKT-DC,rider_referral_roi,2.091,2.101,25,1.15,79,94,68
2026-02-07,MKT-DC,vehicle_exterior_roi,0.007,-0.014,127,0.84,14,98,92
2026-02-07,MKT-DC,in_vehicle_roi,1.107,0.878,76,0.96,58,95,55
2026-02-07,MKT-DC,welcome_drip_roi,1.085,1.13,10,1.07,28,85,40
2026-02-07,MKT-DC,winback_drip_roi,2.64,2.546,6,0.58,78,94,37
2026-02-07,MKT-BAL,paid_search_roi,-0.092,-0.261,233,0.88,47,91,81
2026-02-07,MKT-BAL,paid_social_roi,0.81,0.642,347,0.85,71,97,69
2026-02-07,MKT-BAL,organic_social_roi,-0.426,-0.514,3,0.84,78,90,74
2026-02-07,MKT-BAL,driver_referral_roi,-0.186,-0.388,12,1.13,19,83,41
2026-02-07,MKT-BAL,rider_referral_roi,0.666,0.596,43,1.8,54,83,40
2026-02-07,MKT-BAL,vehicle_exterior_roi,0.133,0.193,145,0.97,43,92,68
2026-02-07,MKT-BAL,in_vehicle_roi,2.337,2.063,136,1.32,44,95,73
2026-02-07,MKT-BAL,welcome_drip_roi,1.178,1.028,9,1.33,31,89,80
2026-02-07,MKT-BAL,winback_drip_roi,-1.0,-1.184,2,1.83,60,83,56
2026-02-07,MKT-NYC,paid_search_roi,0.465,0.517,126,2.42,49,82,42
2026-02-07,MKT-NYC,paid_social_roi,1.118,0.918,275,2.84,69,97,86
2026-02-07,MKT-NYC,organic_social_roi,0.36,0.184,4,2.33,15,98,54
2026-02-07,MKT-NYC,driver_referral_roi,0.334,0.502,17,2.07,11,92,59
2026-02-07,MKT-NYC,rider_referral_roi,2.202,2.251,32,1.95,60,84,66
2026-02-07,MKT-NYC,vehicle_exterior_roi,1.2,1.382,134,2.12,19,96,67
2026-02-07,MKT-NYC,in_vehicle_roi,3.394,3.445,66,2.24,20,98,78
2026-02-07,MKT-NYC,welcome_drip_roi,-1.0,-0.821,0,2.76,19,92,64
2026-02-07,MKT-NYC,winback_drip_roi,0.404,0.503,2,2.12,44,90,69
2026-02-07,MKT-MIA,paid_search_roi,0.545,0.476,231,2.94,77,93,70
2026-02-07,MKT-MIA,paid_social_roi,1.034,0.805,396,3.37,14,86,36
2026-02-07,MKT-MIA,organic_social_roi,-0.602,-0.83,4,3.46,65,93,54
2026-02-07,MKT-MIA,driver_referral_roi,4.18,4.157,111,2.97,67,85,64
2026-02-07,MKT-MIA,rider_referral_roi,1.372,1.276,75,3.75,58,87,79
2026-02-07,MKT-MIA,vehicle_exterior_roi,0.408,0.378,310,3.68,44,93,73
2026-02-07,MKT-MIA,in_vehicle_roi,-0.111,-0.291,70,3.37,59,95,50
2026-02-07,MKT-MIA,welcome_drip_roi,2.626,2.45,13,3.27,51,89,46
2026-02-07,MKT-MIA,winback_drip_roi,1.61,1.763,7,3.28,47,94,39
2026-02-07,MKT-HOU,paid_search_roi,0.386,0.543,260,4.23,8,86,77
2026-02-07,MKT-HOU,paid_social_roi,-0.007,0.049,116,4.21,46,95,80
2026-02-07,MKT-HOU,organic_social_roi,1.228,1.398,13,4.32,14,82,80
2026-02-07,MKT-HOU,driver_referral_roi,-0.382,-0.523,18,3.82,63,88,77
2026-02-07,MKT-HOU,rider_referral_roi,0.019,-0.26,21,4.09,25,82,39
2026-02-07,MKT-HOU,vehicle_exterior_roi,0.307,0.198,171,3.83,66,95,74
2026-02-07,MKT-HOU,in_vehicle_roi,0.476,0.673,75,3.91,38,98,52
2026-02-07,MKT-HOU,welcome_drip_roi,0.377,0.298,9,4.38,18,86,81
2026-02-07,MKT-HOU,winback_drip_roi,2.756,2.914,27,3.89,17,91,74
2026-02-07,MKT-DFW,paid_search_roi,0.325,0.366,84,4.02,45,91,45
2026-02-07,MKT-DFW,paid_social_roi,0.464,0.386,134,4.24,45,82,53
2026-02-07,MKT-DFW,organic_social_roi,-0.664,-0.875,5,3.68,22,87,93
2026-02-07,MKT-DFW,driver_referral_roi,-0.061,-0.114,24,3.7,18,86,73
2026-02-07,MKT-DFW,rider_referral_roi,1.472,1.592,44,4.24,52,83,76
2026-02-07,MKT-DFW,vehicle_exterior_roi,-0.37,-0.531,57,4.2,56,94,65
2026-02-07,MKT-DFW,in_vehicle_roi,0.381,0.119,65,4.35,13,85,93
2026-02-07,MKT-DFW,welcome_drip_roi,2.444,2.515,21,3.76,58,96,84
2026-02-07,MKT-DFW,winback_drip_roi,0.191,0.128,5,4.34,16,82,61
2026-02-07,MKT-ATL,paid_search_roi,-0.065,-0.162,115,3.97,35,85,80
2026-02-07,MKT-ATL,paid_social_roi,0.071,0.182,93,4.03,31,90,53
2026-02-07,MKT-ATL,organic_social_roi,-0.6,-0.72,4,4.69,40,87,84
2026-02-07,MKT-ATL,driver_referral_roi,-0.487,-0.372,8,3.99,33,94,46
2026-02-07,MKT-ATL,rider_referral_roi,-0.289,-0.213,39,3.95,17,90,84
2026-02-07,MKT-ATL,vehicle_exterior_roi,-0.475,-0.348,84,4.25,58,82,67
2026-02-07,MKT-ATL,in_vehicle_roi,1.807,1.748,190,3.92,69,85,71
2026-02-07,MKT-ATL,welcome_drip_roi,1.229,1.385,13,4.45,51,84,88
2026-02-07,MKT-ATL,winback_drip_roi,-0.042,0.014,5,4.31,21,93,66
2026-02-07,MKT-GSO,paid_search_roi,-0.42,-0.334,34,2.89,77,91,66
2026-02-07,MKT-GSO,paid_social_roi,0.721,0.575,233,2.91,35,98,64
2026-02-07,MKT-GSO,organic_social_roi,-0.452,-0.487,6,2.52,13,89,79
2026-02-07,MKT-GSO,driver_referral_roi,-0.161,-0.362,11,2.56,21,85,66
2026-02-07,MKT-GSO,rider_referral_roi,-0.66,-0.518,5,3.18,77,86,55
2026-02-07,MKT-GSO,vehicle_exterior_roi,-0.583,-0.747,59,2.67,55,87,63
2026-02-07,MKT-GSO,in_vehicle_roi,-0.466,-0.274,14,2.99,8,82,46
2026-02-07,MKT-GSO,welcome_drip_roi,-1.0,-0.861,1,2.64,42,98,63
2026-02-07,MKT-GSO,winback_drip_roi,-1.0,-0.842,1,3.33,46,93,61
2026-02-08,MKT-DC,paid_search_roi,1.276,1.003,102,0.92,67,88,52
2026-02-08,MKT-DC,paid_social_roi,1.727,1.606,211,0.46,54,91,48
2026-02-08,MKT-DC,organic_social_roi,0.056,-0.002,12,0.57,11,97,67
2026-02-08,MKT-DC,driver_referral_roi,0.1,-0.131,15,0.65,22,92,49
2026-02-08,MKT-DC,rider_referral_roi,0.166,0.34,21,0.85,35,96,46
2026-02-08,MKT-DC,vehicle_exterior_roi,0.406,0.591,139,0.99,43,86,42
2026-02-08,MKT-DC,in_vehicle_roi,1.122,0.941,207,1.37,29,89,40
2026-02-08,MKT-DC,welcome_drip_roi,4.432,4.282,23,1.15,39,89,55
2026-02-08,MKT-DC,winback_drip_roi,2.305,2.034,17,0.46,68,98,37
2026-02-08,MKT-BAL,paid_search_roi,0.885,0.817,264,0.85,60,88,43
2026-02-08,MKT-BAL,paid_social_roi,0.344,0.132,174,1.58,11,96,64
2026-02-08,MKT-BAL,organic_social_roi,0.308,0.095,6,0.9,50,98,37
2026-02-08,MKT-BAL,driver_referral_roi,1.492,1.653,42,1.71,15,98,95
2026-02-08,MKT-BAL,rider_referral_roi,0.075,0.007,34,0.9,34,86,56
2026-02-08,MKT-BAL,vehicle_exterior_roi,3.186,3.024,206,1.59,49,93,92
2026-02-08,MKT-BAL,in_vehicle_roi,0.433,0.235,57,1.3,76,91,63
2026-02-08,MKT-BAL,welcome_drip_roi,4.438,4.418,27,0.91,30,91,39
2026-02-08,MKT-BAL,winback_drip_roi,-1.0,-0.811,0,1.25,77,86,65
2026-02-08,MKT-NYC,paid_search_roi,0.212,0.011,124,2.44,50,95,72
2026-02-08,MKT-NYC,paid_social_roi,2.772,2.752,328,2.48,47,87,85
2026-02-08,MKT-NYC,organic_social_roi,-0.587,-0.846,3,2.54,28,91,46
2026-02-08,MKT-NYC,driver_referral_roi,2.082,2.13,51,2.04,41,93,46
2026-02-08,MKT-NYC,rider_referral_roi,-0.259,-0.137,11,2.22,11,94,94
2026-02-08,MKT-NYC,vehicle_exterior_roi,5.984,5.941,379,2.56,45,97,92
2026-02-08,MKT-NYC,in_vehicle_roi,7.967,7.724,210,2.26,22,97,92
2026-02-08,MKT-NYC,welcome_drip_roi,0.15,0.306,2,1.97,32,98,49
2026-02-08,MKT-NYC,winback_drip_roi,-0.16,-0.149,2,2.41,73,83,93
2026-02-08,MKT-MIA,paid_search_roi,-0.289,-0.258,174,3.81,79,84,48
2026-02-08,MKT-MIA,paid_social_roi,1.455,1.224,681,3.56,61,86,88
2026-02-08,MKT-MIA,organic_social_roi,-0.39,-0.638,7,3.42,56,84,35
2026-02-08,MKT-MIA,driver_referral_roi,0.516,0.62,44,3.67,45,97,37
2026-02-08,MKT-MIA,rider_referral_roi,0.118,0.192,55,3.79,68,85,76
2026-02-08,MKT-MIA,vehicle_exterior_roi,0.789,0.855,346,3.83,16,93,72
2026-02-08,MKT-MIA,in_vehicle_roi,2.476,2.43,239,3.41,41,87,72
2026-02-08,MKT-MIA,welcome_drip_roi,-0.385,-0.49,3,3.79,14,91,53
2026-02-08,MKT-MIA,winback_drip_roi,-0.43,-0.31,4,3.16,48,91,52
2026-02-08,MKT-HOU,paid_search_roi,-0.187,-0.122,249,4.2,60,92,93
2026-02-08,MKT-HOU,paid_social_roi,-0.496,-0.695,45,3.94,76,85,61
2026-02-08,MKT-HOU,organic_social_roi,-0.798,-0.665,3,3.86,74,92,46
2026-02-08,MKT-HOU,driver_referral_roi,0.03,0.17,39,3.55,18,95,79
2026-02-08,MKT-HOU,rider_referral_roi,0.136,0.09,24,3.48,23,90,37
2026-02-08,MKT-HOU,vehicle_exterior_roi,-0.667,-0.563,18,4.09,11,84,44
2026-02-08,MKT-HOU,in_vehicle_roi,1.058,0.963,152,3.92,16,85,87
2026-02-08,MKT-HOU,welcome_drip_roi,1.488,1.686,22,4.14,35,98,89
2026-02-08,MKT-HOU,winback_drip_roi,0.413,0.431,10,3.63,37,95,42
2026-02-08,MKT-DFW,paid_search_roi,-0.35,-0.417,123,3.71,49,97,42
2026-02-08,MKT-DFW,paid_social_roi,0.208,0.268,201,4.52,32,84,92
2026-02-08,MKT-DFW,organic_social_roi,-0.463,-0.514,6,4.34,23,86,60
2026-02-08,MKT-DFW,driver_referral_roi,1.993,2.098,128,3.87,59,85,49
2026-02-08,MKT-DFW,rider_referral_roi,0.333,0.224,52,4.07,68,94,66
2026-02-08,MKT-DFW,vehicle_exterior_roi,0.149,0.284,134,3.77,14,84,66
2026-02-08,MKT-DFW,in_vehicle_roi,-0.481,-0.645,47,4.33,74,97,85
2026-02-08,MKT-DFW,welcome_drip_roi,0.205,0.143,8,4.62,12,95,91
2026-02-08,MKT-DFW,winback_drip_roi,-1.0,-1.213,2,3.97,29,97,62
2026-02-08,MKT-ATL,paid_search_roi,-0.095,-0.154,87,4.39,79,87,67
2026-02-08,MKT-ATL,paid_social_roi,0.588,0.634,129,3.94,13,86,88
2026-02-08,MKT-ATL,organic_social_roi,-0.444,-0.409,6,4.27,52,83,77
2026-02-08,MKT-ATL,driver_referral_roi,0.148,0.186,41,3.94,49,83,64
2026-02-08,MKT-ATL,rider_referral_roi,1.469,1.488,74,4.31,20,97,41
2026-02-08,MKT-ATL,vehicle_exterior_roi,0.265,0.291,198,4.35,71,84,88
2026-02-08,MKT-ATL,in_vehicle_roi,-0.17,-0.327,94,4.01,20,92,52
2026-02-08,MKT-ATL,welcome_drip_roi,-0.305,-0.347,3,4.22,77,92,47
2026-02-08,MKT-ATL,winback_drip_roi,0.077,-0.06,8,4.78,71,88,77
2026-02-08,MKT-GSO,paid_search_roi,0.396,0.388,171,3.07,15,98,47
2026-02-08,MKT-GSO,paid_social_roi,-0.138,-0.351,70,3.41,34,95,52
2026-02-08,MKT-GSO,organic_social_roi,-1.0,-0.918,1,3.33,67,97,70
2026-02-08,MKT-GSO,driver_referral_roi,-0.022,0.045,26,3.05,13,97,85
2026-02-08,MKT-GSO,rider_referral_roi,-0.45,-0.681,5,3.17,19,94,95
2026-02-08,MKT-GSO,vehicle_exterior_roi,-0.326,-0.524,54,3.45,75,90,66
2026-02-08,MKT-GSO,in_vehicle_roi,-0.517,-0.676,10,2.74,62,88,44
2026-02-08,MKT-GSO,welcome_drip_roi,-1.0,-0.98,1,3.45,48,95,65
2026-02-08,MKT-GSO,winback_drip_roi,1.501,1.691,5,3.47,12,83,79
2026-02-09,MKT-DC,paid_search_roi,0.951,0.822,283,0.95,38,96,59
2026-02-09,MKT-DC,paid_social_roi,1.78,1.867,192,0.63,28,96,75
2026-02-09,MKT-DC,organic_social_roi,1.979,1.727,13,0.89,60,92,80
2026-02-09,MKT-DC,driver_referral_roi,5.59,5.501,185,1.23,49,96,79
2026-02-09,MKT-DC,rider_referral_roi,1.681,1.785,29,0.72,18,85,45
2026-02-09,MKT-DC,vehicle_exterior_roi,6.139,5.959,363,0.74,69,86,51
2026-02-09,MKT-DC,in_vehicle_roi,3.412,3.191,166,1.36,36,82,95
2026-02-09,MKT-DC,welcome_drip_roi,4.876,4.739,10,0.59,59,95,73
2026-02-09,MKT-DC,winback_drip_roi,0.669,0.498,7,1.34,71,85,49
2026-02-09,MKT-BAL,paid_search_roi,1.349,1.342,369,1.04,35,91,81
2026-02-09,MKT-BAL,paid_social_roi,-0.052,-0.068,150,1.08,66,84,35
2026-02-09,MKT-BAL,organic_social_roi,-0.237,-0.39,5,1.09,20,83,38
2026-02-09,MKT-BAL,driver_referral_roi,2.439,2.299,65,1.64,8,90,67
2026-02-09,MKT-BAL,rider_referral_roi,0.717,0.792,43,1.34,51,96,43
2026-02-09,MKT-BAL,vehicle_exterior_roi,-0.168,-0.386,59,1.67,54,95,53
2026-02-09,MKT-BAL,in_vehicle_roi,2.191,1.914,106,1.6,27,96,38
2026-02-09,MKT-BAL,welcome_drip_roi,-0.444,-0.722,2,1.76,13,96,57
2026-02-09,MKT-BAL,winback_drip_roi,0.726,0.509,14,1.01,29,98,87
2026-02-09,MKT-NYC,paid_search_roi,0.867,0.98,173,2.84,39,97,78
2026-02-09,MKT-NYC,paid_social_roi,0.307,0.051,75,2.75,27,82,40
2026-02-09,MKT-NYC,organic_social_roi,1.181,0.915,13,2.57,65,92,95
2026-02-09,MKT-NYC,driver_referral_roi,-0.584,-0.841,8,2.3,59,90,46
2026-02-09,MKT-NYC,rider_referral_roi,2.795,2.858,63,2.67,27,85,54
2026-02-09,MKT-NYC,vehicle_exterior_roi,4.899,5.053,401,2.28,33,97,63
2026-02-09,MKT-NYC,in_vehicle_roi,2.767,2.759,105,2.34,13,98,56
2026-02-09,MKT-NYC,welcome_drip_roi,4.287,4.447,18,2.38,18,97,54
2026-02-09,MKT-NYC,winback_drip_roi,1.879,1.815,6,2.83,73,85,67
2026-02-09,MKT-MIA,paid_search_roi,0.551,0.382,259,2.85,67,87,85
2026-02-09,MKT-MIA,paid_social_roi,-0.117,-0.28,107,3.28,41,92,93
2026-02-09,MKT-MIA,organic_social_roi,-0.714,-0.522,2,3.23,9,87,76
2026-02-09,MKT-MIA,driver_referral_roi,1.214,1.024,79,3.45,58,91,40
2026-02-09,MKT-MIA,rider_referral_roi,-0.328,-0.359,18,2.98,38,95,88
2026-02-09,MKT-MIA,vehicle_exterior_roi,0.683,0.827,294,3.74,64,97,65
2026-02-09,MKT-MIA,in_vehicle_roi,1.589,1.785,72,3.46,63,95,89
2026-02-09,MKT-MIA,welcome_drip_roi,1.556,1.472,18,3.44,70,89,80
2026-02-09,MKT-MIA,winback_drip_roi,0.401,0.374,3,3.33,52,96,79
2026-02-09,MKT-HOU,paid_search_roi,-0.686,-0.922,67,3.76,67,86,91
2026-02-09,MKT-HOU,paid_social_roi,0.672,0.645,229,4.39,28,88,53
2026-02-09,MKT-HOU,organic_social_roi,-0.123,-0.123,12,4.41,46,89,48
2026-02-09,MKT-HOU,driver_referral_roi,0.6,0.558,23,4.22,51,95,42
2026-02-09,MKT-HOU,rider_referral_roi,-0.605,-0.826,13,3.68,27,98,73
2026-02-09,MKT-HOU,vehicle_exterior_roi,-0.131,-0.399,92,4.2,21,83,67
2026-02-09,MKT-HOU,in_vehicle_roi,-0.446,-0.612,17,3.92,20,86,76
2026-02-09,MKT-HOU,welcome_drip_roi,-0.317,-0.234,5,4.23,51,91,67
